ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
11,1,6,5.971491098403931,120,435,94.23076923076923,0.5509853363037109,0.09183088938395183,0.3790855407714844,0.014066696166992188,0.1425886160287488,6,0,0,0,0,0,0,0,0,0,0,6.0,1.0047741679802034,235.0,1.0047741679802034,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
12,0,7,5.971473932266235,140,527,94.0,13.624906539916992,1.9464152199881417,7.739067077636719,0.0,3.147563619102982,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1722398991271203,295.0,1.1722398991271203,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,43693.0,0.0,43693.0,43693.0,0.0,42.142857142857146,111.49951953772202,0.0,295.0,0,0,1
12,1,6,5.971498966217041,120,435,94.0,1.3120174407958984,0.21866957346598306,1.1141300201416016,0.007867813110351562,0.4396962058299996,6,0,0,0,0,0,0,0,0,0,0,6.0,1.0047728441291206,235.0,1.0047728441291206,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
13,0,6,5.587778091430664,120,515,103.45454545454545,9.31096076965332,1.55182679494222,7.435083389282227,0.015974044799804688,2.900499410062583,6,0,0,0,0,0,0,0,0,0,0,6.0,1.0737720614212496,315.0,1.0737720614212496,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,6.0,0.0,6.0,0.0,36321.0,0.0,36321.0,36321.0,0.0,52.5,128.59821149611685,0.0,315.0,0,0,1
13,1,5,5.539963960647583,100,403,103.45454545454545,1.5909671783447266,0.3181934356689453,1.3759136199951172,0.0171661376953125,0.5920315611851881,5,0,0,0,0,0,0,0,0,0,0,5.0,0.9025329470582937,235.0,0.9025329470582937,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,47.0,102.32301793829187,0.0,230.0,0,0,1
14,0,7,6.060527086257935,140,545,95.38461538461539,13.672113418579102,1.9531590597970145,10.905027389526367,0.00095367431640625,4.016726841753061,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1550150507325168,313.0,1.1550150507325168,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,38227.0,0.0,38227.0,38227.0,0.0,44.714285714285715,118.30288005188812,0.0,313.0,0,0,1
14,1,6,6.060542106628418,120,435,95.38461538461539,1.5718936920166016,0.2619822820027669,1.3260841369628906,0.012874603271484375,0.522382678623129,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9900104469924889,235.0,0.9900104469924889,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
15,0,7,6.067935943603516,140,538,94.84615384615384,10.944604873657227,1.5635149819510323,6.6928863525390625,0.049114227294921875,2.433533038882456,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1536047949515709,306.0,1.1536047949515709,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,35197.0,0.0,35197.0,35197.0,0.0,43.714285714285715,115.65712874082352,0.0,306.0,0,0,1
15,1,6,6.067950010299683,120,435,94.84615384615384,0.2732276916503906,0.04553794860839844,0.1289844512939453,0.012874603271484375,0.04429301323227382,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9888018177169645,235.0,0.9888018177169645,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
16,0,7,6.081539154052734,140,536,94.6923076923077,11.64555549621582,1.6636507851736886,6.288051605224609,0.03910064697265625,2.618392301661224,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1510244072563776,304.0,1.1510244072563776,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,36445.0,0.0,36445.0,36445.0,0.0,43.42857142857143,114.90119979480508,0.0,304.0,0,0,1
16,1,6,6.081552028656006,120,435,94.6923076923077,1.1417865753173828,0.19029776255289713,0.9541511535644531,0.011920928955078125,0.3751600523861686,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9865902604677661,235.0,0.9865902604677661,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
17,0,7,6.085328102111816,140,547,95.53846153846153,6.428241729736328,0.9183202471051898,3.522157669067383,0.03600120544433594,1.4286630577214738,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1503077373216346,315.0,1.1503077373216346,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,38275.0,0.0,38275.0,38275.0,0.0,45.0,119.05880899790658,0.0,315.0,0,0,1
17,1,6,6.085339069366455,120,435,95.53846153846153,0.2262592315673828,0.03770987192789713,0.07200241088867188,0.010967254638671875,0.023871601942453958,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9859762835901699,235.0,0.9859762835901699,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
18,0,7,6.093317985534668,140,391,83.53846153846153,16.257047653198242,2.3224353790283203,7.946968078613281,0.05316734313964844,3.560410930363681,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1487993924849753,159.0,1.1487993924849753,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,38591.0,0.0,38591.0,38591.0,0.0,22.714285714285715,60.096351208467134,0.0,159.0,0,0,1
18,1,6,6.093333005905151,120,435,83.53846153846153,1.1239051818847656,0.1873175303141276,0.9319782257080078,0.010967254638671875,0.3658076286592598,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9846827662603208,235.0,0.9846827662603208,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
19,0,6,6.103074073791504,120,508,97.1,6.89697265625,1.1494954427083333,5.547046661376953,0.04315376281738281,2.1585766278476965,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9831111219452282,308.0,0.9831111219452282,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,6.0,0.0,6.0,0.0,45821.0,0.0,45821.0,45821.0,0.0,51.333333333333336,125.7404734628698,0.0,308.0,0,0,1
19,1,4,6.102726936340332,80,263,97.1,2.1440982818603516,0.5360245704650879,1.7001628875732422,0.010967254638671875,0.7975842203191498,4,0,0,0,0,0,0,0,0,0,0,4.0,0.6554446957442782,127.0,0.6554446957442782,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,31.75,63.5,0.0,127.0,0,0,1
20,0,6,5.699886083602905,120,360,77.1875,6.235837936401367,1.0393063227335613,2.7790069580078125,0.1590251922607422,1.0685385714124431,6,0,0,0,0,0,0,0,0,0,0,6.0,1.052652616560258,160.0,1.052652616560258,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,1389.0,0.0,1389.0,1389.0,0.0,26.666666666666668,46.1244692833063,0.0,118.0,0,0,1
20,1,10,5.699902057647705,200,555,77.1875,8.402109146118164,0.8402109146118164,5.404949188232422,0.008106231689453125,1.6708507893315492,10,0,0,0,0,0,0,0,0,0,0,10.0,1.754416110814175,227.0,1.754416110814175,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0,10.0,0.0,10.0,0.0,55630.0,0.0,55630.0,55630.0,0.0,22.7,55.445769300581745,0.0,177.0,0,0,1
21,0,6,5.747767925262451,120,360,77.1875,1.9576549530029297,0.3262758255004883,0.6837844848632812,0.010013580322265625,0.24675540865607873,6,0,0,0,0,0,0,0,0,0,0,6.0,1.04388348277406,160.0,1.04388348277406,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,1389.0,0.0,1389.0,1389.0,0.0,26.666666666666668,46.1244692833063,0.0,118.0,0,0,1
21,1,10,5.747782945632935,200,555,77.1875,9.757280349731445,0.9757280349731445,6.128072738647461,0.0059604644775390625,1.9991967942117648,10,0,0,0,0,0,0,0,0,0,0,10.0,1.7398012580829667,227.0,1.7398012580829667,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0,10.0,0.0,10.0,0.0,55644.0,0.0,55644.0,55644.0,0.0,22.7,55.445769300581745,0.0,177.0,0,0,1
22,0,6,5.796154975891113,120,360,77.1875,3.244638442993164,0.540773073832194,1.077890396118164,0.20384788513183594,0.34800118161779914,6,0,0,0,0,0,0,0,0,0,0,6.0,1.0351690085853074,160.0,1.0351690085853074,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,1389.0,0.0,1389.0,1389.0,0.0,26.666666666666668,46.1244692833063,0.0,118.0,0,0,1
22,1,10,5.796173095703125,200,555,77.1875,8.325338363647461,0.8325338363647461,5.941152572631836,0.00476837158203125,1.855266651287757,10,0,0,0,0,0,0,0,0,0,0,10.0,1.7252762874547858,227.0,1.7252762874547858,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0,10.0,0.0,10.0,0.0,55648.0,0.0,55648.0,55648.0,0.0,22.7,55.445769300581745,0.0,177.0,0,0,1
23,0,6,5.844175100326538,120,360,77.1875,3.757953643798828,0.6263256072998047,1.0859966278076172,0.2892017364501953,0.3262421080436353,6,0,0,0,0,0,0,0,0,0,0,6.0,1.026663283867856,160.0,1.026663283867856,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,6.0,0.0,6.0,0.0,1389.0,0.0,1389.0,1389.0,0.0,26.666666666666668,46.1244692833063,0.0,118.0,0,0,1
23,1,10,5.84418797492981,200,555,77.1875,11.742830276489258,1.1742830276489258,10.174989700317383,0.0050067901611328125,3.17074071791899,10,0,0,0,0,0,0,0,0,0,0,10.0,1.711101703589557,227.0,1.711101703589557,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0,10.0,0.0,10.0,0.0,55654.0,0.0,55654.0,55654.0,0.0,22.7,55.445769300581745,0.0,177.0,0,0,1
24,0,7,6.115852117538452,140,534,94.53846153846153,12.929916381835938,1.8471309116908483,5.664825439453125,0.031948089599609375,2.2372362960560674,7,0,0,0,0,0,0,0,0,0,0,7.0,1.1445665894906245,302.0,1.1445665894906245,7.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,7.0,0.0,38339.0,0.0,38339.0,38339.0,0.0,43.142857142857146,114.14527084878661,0.0,302.0,0,0,1
24,1,6,6.115863084793091,120,435,94.53846153846153,1.3840198516845703,0.23066997528076172,1.1849403381347656,0.010013580322265625,0.4682557828041268,6,0,0,0,0,0,0,0,0,0,0,6.0,0.9810553174283478,235.0,0.9810553174283478,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,8080.0,0.0,8080.0,8080.0,0.0,39.166666666666664,93.51024899264608,0.0,230.0,0,0,1
